trade_id,exit_bar_index,exit_date,exit_ret
365,9,2024-04-06T00:00:00,0.5635478782797922
366,9,2024-04-12T00:00:00,0.2405155183513379
367,6,2024-04-11T00:00:00,0.1492106409475468
368,9,2024-08-01T00:00:00,0.1812809436714599
369,7,2024-10-02T00:00:00,0.5647530631544209
370,7,2024-10-16T00:00:00,0.5886855207779269
371,9,2024-11-05T00:00:00,-0.1361662348081572
372,9,2024-11-12T00:00:00,0.331823336765078
373,8,2024-11-17T00:00:00,-0.0605074212930168
374,9,2024-11-24T00:00:00,0.2501319885592328
375,8,2024-11-27T00:00:00,-0.0073441048757698
376,9,2024-11-29T00:00:00,0.3648018110652511
377,6,2024-11-26T00:00:00,0.3477490690211786
378,9,2024-11-29T00:00:00,0.3463152755327316
379,9,2024-12-04T00:00:00,0.1363818863541905
380,9,2024-12-08T00:00:00,0.7651836515235944
381,7,2024-12-12T00:00:00,-0.0021168661942148
382,9,2024-12-14T00:00:00,0.3214452215717367
383,9,2024-12-19T00:00:00,1.7679170015179189
384,9,2024-12-23T00:00:00,0.1798089102382543
